Année,Sexe,Contrat,Categorie,Valeur_effectifs,Source,Valeur_handicap,Pourcentage_sexe,Part_handicap,Evolution_annuelle
2018,Homme,Non statutaires CDI,Maîtrise,1.0,Effectifs,,0.0001232705146790529,,inf
2018,Homme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,-100.0
2018,Homme,Non statutaires CDI,Maîtrise,1.0,Effectifs,,0.0001232705146790529,,inf
2018,Homme,Non statutaires CDI,Maîtrise,1.0,Effectifs,,0.0001232705146790529,,0.0
2018,Homme,Non statutaires CDI,Maîtrise,2.0,Effectifs,,0.0002465410293581058,,100.0
2018,Homme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,-100.0
2018,Homme,Non statutaires CDI,Maîtrise,1.0,Effectifs,,0.0001232705146790529,,inf
2018,Homme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,-100.0
2018,Homme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2018,Homme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2018,Homme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2018,Homme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2018,Homme,Non statutaires CDI,Maîtrise,1.0,Effectifs,,0.0001232705146790529,,inf
2018,Homme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,-100.0
2018,Homme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2018,Homme,Non statutaires CDI,,277.0,Effectifs,,,,
2018,Homme,Statutaires,Cadre,5435.0,Effectifs,,0.6475048130992547,,6147.126436781609
2018,Homme,Statutaires,Cadre,1772.0,Effectifs,,0.21110920493318847,,-67.3965041398344
2018,Homme,Statutaires,Cadre,2367.0,Effectifs,,0.2819951964316349,,33.57787810383748
2018,Homme,Statutaires,Cadre,304.0,Effectifs,,0.0362173805302987,,-87.15673848753697
2018,Homme,Statutaires,Cadre,105.0,Effectifs,,0.012509292617372906,,-65.46052631578947
2018,Homme,Statutaires,Cadre,2477.0,Effectifs,,0.2951001696498351,,2259.0476190476193
2018,Homme,Statutaires,Cadre,2441.0,Effectifs,,0.2908112693238787,,-1.4533710133225686
2018,Homme,Statutaires,Cadre,312.0,Effectifs,,0.037170469491622345,,-87.21835313396149
2018,Homme,Statutaires,Cadre,19550.0,Effectifs,,2.329111149234669,,6166.025641025641
2018,Homme,Statutaires,Cadre,168.0,Effectifs,,0.020014868187796648,,-99.14066496163683
2018,Homme,Statutaires,Cadre,2480.0,Effectifs,,0.2954575780103315,,1376.1904761904764
2018,Homme,Statutaires,Cadre,2120.0,Effectifs,,0.2525685747507672,,-14.516129032258062
2018,Homme,Statutaires,Cadre,5038.0,Effectifs,,0.6002077733935686,,137.64150943396226
2018,Homme,Statutaires,Cadre,6553.0,Effectifs,,0.7806989954442347,,30.071456927352113
2018,Homme,Statutaires,Cadre,492.0,Effectifs,,0.05861497112140447,,-92.49198840225851
2018,Homme,Statutaires,Cadre,4350.0,Effectifs,,0.5182421227197347,,784.1463414634146
2018,Homme,Statutaires,Cadre,19854.0,Effectifs,,2.365328529764968,,356.4137931034483
2018,Homme,Statutaires,Cadre,2815.0,Effectifs,,0.3353681782657593,,-85.82149692757127
2018,Homme,Statutaires,Cadre,1824.0,Effectifs,,0.21730428318179218,,-35.204262877442275
2018,Homme,Statutaires,Cadre,312.0,Effectifs,,0.037170469491622345,,-82.89473684210526
2018,Homme,Statutaires,Cadre,125.0,Effectifs,,0.014892015020682029,,-59.93589743589743
2018,Homme,Statutaires,Cadre,,Handicap,405.0,,,0.0
2018,Homme,Statutaires,Exécution,316.0,Effectifs,,0.21339672206427562,,267.4418604651163
2018,Homme,Statutaires,Exécution,1013.0,Effectifs,,0.6840850615541494,,220.56962025316457
2018,Homme,Statutaires,Exécution,141.0,Effectifs,,0.09521815762994577,,-86.08094768015795
2018,Homme,Statutaires,Exécution,2643.0,Effectifs,,1.784833975999622,,1774.468085106383
2018,Homme,Statutaires,Exécution,11.0,Effectifs,,0.007428366907300734,,-99.58380628074158
2018,Homme,Statutaires,Exécution,970.0,Effectifs,,0.6550469000074284,,8718.181818181818
2018,Homme,Statutaires,Exécution,75.0,Effectifs,,0.050647956186141374,,-92.26804123711341
2018,Homme,Statutaires,Exécution,51.0,Effectifs,,0.03444061020657613,,-31.999999999999996
2018,Homme,Statutaires,Exécution,248.0,Effectifs,,0.16747590845550747,,386.27450980392155
2018,Homme,Statutaires,Exécution,1418.0,Effectifs,,0.9575840249593128,,471.7741935483871
2018,Homme,Statutaires,Exécution,70.0,Effectifs,,0.047271425773731945,,-95.06346967559944
2018,Homme,Statutaires,Exécution,290.0,Effectifs,,0.19583876391974664,,314.28571428571433
2018,Homme,Statutaires,Exécution,50.0,Effectifs,,0.033765304124094245,,-82.75862068965517
2018,Homme,Statutaires,Exécution,14.0,Effectifs,,0.009454285154746389,,-72.0
2018,Homme,Statutaires,Exécution,2053.0,Effectifs,,1.3864033873353099,,14564.285714285714
2018,Homme,Statutaires,Exécution,11.0,Effectifs,,0.007428366907300734,,-99.46419873356064
2018,Homme,Statutaires,Exécution,604.0,Effectifs,,0.40788487381905847,,5390.909090909091
2018,Homme,Statutaires,Exécution,594.0,Effectifs,,0.4011318129942396,,-1.655629139072845
2018,Homme,Statutaires,Exécution,76.0,Effectifs,,0.05132326226862325,,-87.20538720538721
2018,Homme,Statutaires,Exécution,44.0,Effectifs,,0.029713467629202937,,-42.10526315789473
2018,Homme,Statutaires,Exécution,,Handicap,178.0,,,0.0
2018,Homme,Statutaires,Maîtrise,1772.0,Effectifs,,0.21843535201128172,,-6.834910620399581
2018,Homme,Statutaires,Maîtrise,19789.0,Effectifs,,2.4394002149837775,,1016.7607223476298
2018,Homme,Statutaires,Maîtrise,59.0,Effectifs,,0.007272960366064121,,-99.70185456566779
2018,Homme,Statutaires,Maîtrise,870.0,Effectifs,,0.10724534777077602,,1374.5762711864406
2018,Homme,Statutaires,Maîtrise,7073.0,Effectifs,,0.8718923503249411,,712.9885057471265
2018,Homme,Statutaires,Maîtrise,5352.0,Effectifs,,0.659743794562291,,-24.33196663367736
2018,Homme,Statutaires,Maîtrise,5252.0,Effectifs,,0.6474167430943857,,-1.8684603886397588
2018,Homme,Statutaires,Maîtrise,149.0,Effectifs,,0.018367306687178883,,-97.16298552932217
2018,Homme,Statutaires,Maîtrise,2457.0,Effectifs,,0.30287565456643295,,1548.993288590604
2018,Homme,Statutaires,Maîtrise,1193.0,Effectifs,,0.1470617240121101,,-51.444851444851444
2018,Homme,Statutaires,Maîtrise,1144.0,Effectifs,,0.1410214687928365,,-4.107292539815588
2018,Homme,Statutaires,Maîtrise,3232.0,Effectifs,,0.3984103034426989,,182.5174825174825
2018,Homme,Statutaires,Maîtrise,6153.0,Effectifs,,0.7584834768202123,,90.37747524752476
2018,Homme,Statutaires,Maîtrise,2292.0,Effectifs,,0.28253601964438924,,-62.74987810823988
2018,Homme,Statutaires,Maîtrise,1614.0,Effectifs,,0.19895861069199136,,-29.581151832460726
2018,Homme,Statutaires,Maîtrise,1127.0,Effectifs,,0.1389258700432926,,-30.17348203221809
2018,Homme,Statutaires,Maîtrise,51.0,Effectifs,,0.006286796248631698,,-95.47471162377995
2018,Homme,Statutaires,Maîtrise,10529.0,Effectifs,,1.297915249055748,,20545.098039215685
2018,Homme,Statutaires,Maîtrise,9311.0,Effectifs,,1.1477717621766614,,-11.56805014721246
2018,Homme,Statutaires,Maîtrise,186.0,Effectifs,,0.022928315730303836,,-98.00236279669208
2018,Homme,Statutaires,Maîtrise,,Handicap,634.0,,,0.0
2018,Homme,Statutaires,,7559.0,Effectifs,,,,
2018,Homme,Statutaires,,7485.0,Effectifs,,,,
2018,Homme,Statutaires,,1935.0,Effectifs,,,,
2018,Homme,Statutaires,,7605.0,Effectifs,,,,
2018,Homme,Statutaires,,3365.0,Effectifs,,,,
2018,Homme,Statutaires,,5094.0,Effectifs,,,,
2018,Homme,Statutaires,,2776.0,Effectifs,,,,
2018,Homme,Statutaires,,0.0,Effectifs,,,,
2018,Homme,Statutaires,,3184.0,Effectifs,,,,
2018,Homme,Statutaires,,3659.0,Effectifs,,,,
2018,Non spécifié,Non Statutaires CDD,Cadre,,Handicap,0.0,,,
2018,Non spécifié,Non Statutaires CDD,Exécution,,Handicap,0.0,,,
2018,Non spécifié,Non Statutaires CDD,Maîtrise,,Handicap,0.0,,,
2018,Non spécifié,Non Statutaires CDI,Cadre,,Handicap,0.0,,,
2018,Non spécifié,Non Statutaires CDI,Exécution,,Handicap,0.0,,,
2018,Non spécifié,Non Statutaires CDI,Maîtrise,,Handicap,0.0,,,
2018,Non spécifié,Statutaires,Cadre,,Handicap,34.0,,,
2018,Non spécifié,Statutaires,Exécution,,Handicap,6.0,,,
2018,Non spécifié,Statutaires,Maîtrise,,Handicap,58.0,,,
2019,Femme,Non Statutaires CDD,Cadre,,Handicap,0.0,,,
2019,Femme,Non Statutaires CDD,Exécution,,Handicap,17.0,,,
2019,Femme,Non Statutaires CDD,Maîtrise,,Handicap,7.0,,,
2019,Femme,Non Statutaires CDI,Cadre,,Handicap,0.0,,,
2019,Femme,Non Statutaires CDI,Exécution,,Handicap,0.0,,,
2019,Femme,Non Statutaires CDI,Maîtrise,,Handicap,0.0,,,
2019,Femme,Non statutaires CDD,Cadre,1.0,Effectifs,,0.00011913612016545625,,-98.14814814814815
2019,Femme,Non statutaires CDD,Cadre,42.0,Effectifs,,0.005003717046949162,,4100.0
2019,Femme,Non statutaires CDD,Cadre,49.0,Effectifs,,0.005837669888107356,,16.666666666666675
2019,Femme,Non statutaires CDD,Cadre,3.0,Effectifs,,0.00035740836049636874,,-93.87755102040816
2019,Femme,Non statutaires CDD,Cadre,1.0,Effectifs,,0.00011913612016545625,,-66.66666666666667
2019,Femme,Non statutaires CDD,Cadre,15.0,Effectifs,,0.0017870418024818438,,1400.0
2019,Femme,Non statutaires CDD,Cadre,2.0,Effectifs,,0.0002382722403309125,,-86.66666666666667
2019,Femme,Non statutaires CDD,Cadre,71.0,Effectifs,,0.008458664531747394,,3450.0
2019,Femme,Non statutaires CDD,Cadre,29.0,Effectifs,,0.003454947484798231,,-59.154929577464785
2019,Femme,Non statutaires CDD,Cadre,0.0,Effectifs,,0.0,,-100.0
2019,Femme,Non statutaires CDD,Cadre,0.0,Effectifs,,0.0,,
2019,Femme,Non statutaires CDD,Cadre,19.0,Effectifs,,0.002263586283143669,,inf
2019,Femme,Non statutaires CDD,Exécution,21.0,Effectifs,,0.014181427732119584,,-88.26815642458101
2019,Femme,Non statutaires CDD,Exécution,536.0,Effectifs,,0.3619640602102903,,2452.3809523809527
2019,Femme,Non statutaires CDD,Exécution,107.0,Effectifs,,0.07225775082556168,,-80.03731343283582
2019,Femme,Non statutaires CDD,Exécution,380.0,Effectifs,,0.25661631134311624,,255.14018691588785
2019,Femme,Non statutaires CDD,Exécution,8.0,Effectifs,,0.005402448659855079,,-97.89473684210527
2019,Femme,Non statutaires CDD,Exécution,1.0,Effectifs,,0.0006753060824818849,,-87.5
2019,Femme,Non statutaires CDD,Exécution,8.0,Effectifs,,0.005402448659855079,,700.0
2019,Femme,Non statutaires CDD,Exécution,652.0,Effectifs,,0.44029956577818896,,8050.0
2019,Femme,Non statutaires CDD,Exécution,29.0,Effectifs,,0.01958387639197466,,-95.5521472392638
2019,Femme,Non statutaires CDD,Exécution,301.0,Effectifs,,0.20326713082704737,,937.9310344827585
2019,Femme,Non statutaires CDD,Exécution,305.0,Effectifs,,0.20596835515697492,,1.3289036544850585
2019,Femme,Non statutaires CDD,Maîtrise,38.0,Effectifs,,0.00468427955780401,,-93.61344537815125
2019,Femme,Non statutaires CDD,Maîtrise,833.0,Effectifs,,0.10268433872765105,,2092.105263157895
2019,Femme,Non statutaires CDD,Maîtrise,134.0,Effectifs,,0.016518248966993086,,-83.91356542617046
2019,Femme,Non statutaires CDD,Maîtrise,0.0,Effectifs,,0.0,,-100.0
2019,Femme,Non statutaires CDD,Maîtrise,638.0,Effectifs,,0.07864658836523575,,inf
2019,Femme,Non statutaires CDD,Maîtrise,10.0,Effectifs,,0.0012327051467905287,,-98.43260188087774
2019,Femme,Non statutaires CDD,Maîtrise,13.0,Effectifs,,0.0016025166908276876,,30.000000000000004
2019,Femme,Non statutaires CDD,Maîtrise,58.0,Effectifs,,0.007149689851385068,,346.1538461538462
2019,Femme,Non statutaires CDD,Maîtrise,755.0,Effectifs,,0.09306923858268493,,1201.7241379310344
2019,Femme,Non statutaires CDD,Maîtrise,501.0,Effectifs,,0.0617585278542055,,-33.64238410596027
2019,Femme,Non statutaires CDD,,1585.0,Effectifs,,,,
2019,Femme,Non statutaires CDI,Cadre,2.0,Effectifs,,0.0002382722403309125,,-92.5925925925926
2019,Femme,Non statutaires CDI,Cadre,75.0,Effectifs,,0.008935209012409219,,3650.0
2019,Femme,Non statutaires CDI,Cadre,27.0,Effectifs,,0.003216675244467319,,-64.0
2019,Femme,Non statutaires CDI,Cadre,26.0,Effectifs,,0.003097539124301862,,-3.703703703703709
2019,Femme,Non statutaires CDI,Cadre,48.0,Effectifs,,0.0057185337679419,,84.61538461538463
2019,Femme,Non statutaires CDI,Cadre,12.0,Effectifs,,0.001429633441985475,,-75.0
2019,Femme,Non statutaires CDI,Cadre,2.0,Effectifs,,0.0002382722403309125,,-83.33333333333334
2019,Femme,Non statutaires CDI,Cadre,29.0,Effectifs,,0.003454947484798231,,1350.0
2019,Femme,Non statutaires CDI,Cadre,144.0,Effectifs,,0.017155601303825697,,396.55172413793105
2019,Femme,Non statutaires CDI,Cadre,4.0,Effectifs,,0.000476544480661825,,-97.22222222222221
2019,Femme,Non statutaires CDI,Cadre,19.0,Effectifs,,0.002263586283143669,,375.0
2019,Femme,Non statutaires CDI,Cadre,12.0,Effectifs,,0.001429633441985475,,-36.8421052631579
2019,Femme,Non statutaires CDI,Cadre,66.0,Effectifs,,0.007862983930920112,,450.0
2019,Femme,Non statutaires CDI,Cadre,63.0,Effectifs,,0.007505575570423743,,-4.545454545454541
2019,Femme,Non statutaires CDI,Cadre,15.0,Effectifs,,0.0017870418024818438,,-76.19047619047619
2019,Femme,Non statutaires CDI,Cadre,0.0,Effectifs,,0.0,,-100.0
2019,Femme,Non statutaires CDI,Cadre,202.0,Effectifs,,0.024065496273422162,,inf
2019,Femme,Non statutaires CDI,Cadre,7.0,Effectifs,,0.0008339528411581938,,-96.53465346534654
2019,Femme,Non statutaires CDI,Cadre,229.0,Effectifs,,0.027282171517889482,,3171.4285714285716
2019,Femme,Non statutaires CDI,Cadre,18.0,Effectifs,,0.002144450162978212,,-92.13973799126637
2019,Femme,Non statutaires CDI,Cadre,1.0,Effectifs,,0.00011913612016545625,,-94.44444444444444
2019,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2019,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2019,Femme,Non statutaires CDI,Exécution,2.0,Effectifs,,0.0013506121649637698,,inf
2019,Femme,Non statutaires CDI,Exécution,5.0,Effectifs,,0.0033765304124094247,,150.0
2019,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,-100.0
2019,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2019,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2019,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2019,Femme,Non statutaires CDI,Exécution,2.0,Effectifs,,0.0013506121649637698,,inf
2019,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,-100.0
2019,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2019,Femme,Non statutaires CDI,Exécution,4.0,Effectifs,,0.0027012243299275396,,inf
2019,Femme,Non statutaires CDI,Exécution,1.0,Effectifs,,0.0006753060824818849,,-75.0
2019,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,-100.0
2019,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,
2019,Femme,Non statutaires CDI,Exécution,2.0,Effectifs,,0.0013506121649637698,,inf
2019,Femme,Non statutaires CDI,Exécution,1.0,Effectifs,,0.0006753060824818849,,-50.0
2019,Femme,Non statutaires CDI,Exécution,4.0,Effectifs,,0.0027012243299275396,,300.0
2019,Femme,Non statutaires CDI,Exécution,7.0,Effectifs,,0.0047271425773731945,,75.0
2019,Femme,Non statutaires CDI,Exécution,0.0,Effectifs,,0.0,,-100.0
2019,Femme,Non statutaires CDI,Maîtrise,7.0,Effectifs,,0.0008628936027533702,,inf
2019,Femme,Non statutaires CDI,Maîtrise,13.0,Effectifs,,0.0016025166908276876,,85.71428571428572
2019,Femme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,-100.0
2019,Femme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2019,Femme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2019,Femme,Non statutaires CDI,Maîtrise,1.0,Effectifs,,0.0001232705146790529,,inf
2019,Femme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,-100.0
2019,Femme,Non statutaires CDI,Maîtrise,1.0,Effectifs,,0.0001232705146790529,,inf
2019,Femme,Non statutaires CDI,Maîtrise,6.0,Effectifs,,0.0007396230880743173,,500.0
2019,Femme,Non statutaires CDI,Maîtrise,3.0,Effectifs,,0.00036981154403715864,,-50.0
2019,Femme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,-100.0
2019,Femme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2019,Femme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2019,Femme,Non statutaires CDI,Maîtrise,0.0,Effectifs,,0.0,,
2019,Femme,Non statutaires CDI,Maîtrise,16.0,Effectifs,,0.0019723282348648465,,inf
2019,Femme,Non statutaires CDI,Maîtrise,1.0,Effectifs,,0.0001232705146790529,,-93.75
2019,Femme,Non statutaires CDI,Maîtrise,1.0,Effectifs,,0.0001232705146790529,,0.0
2019,Femme,Non statutaires CDI,Maîtrise,1.0,Effectifs,,0.0001232705146790529,,0.0
2019,Femme,Non statutaires CDI,Maîtrise,15.0,Effectifs,,0.0018490577201857933,,1400.0
2019,Femme,Non statutaires CDI,,270.0,Effectifs,,,,
2019,Femme,Statutaires,Cadre,2368.0,Effectifs,,0.2821143325518004,,4833.333333333334
2019,Femme,Statutaires,Cadre,2221.0,Effectifs,,0.26460132288747834,,-6.207770270270274
2019,Femme,Statutaires,Cadre,995.0,Effectifs,,0.11854043956462895,,-55.20036019810897
2019,Femme,Statutaires,Cadre,8282.0,Effectifs,,0.9866853472103085,,732.3618090452261
2019,Femme,Statutaires,Cadre,147.0,Effectifs,,0.017513009664322066,,-98.22506640907993
2019,Femme,Statutaires,Cadre,8262.0,Effectifs,,0.9843026248069995,,5520.408163265306
2019,Femme,Statutaires,Cadre,74.0,Effectifs,,0.008816072892243763,,-99.1043330912612
2019,Femme,Statutaires,Cadre,953.0,Effectifs,,0.1135367225176798,,1187.837837837838
2019,Femme,Statutaires,Cadre,602.0,Effectifs,,0.07171994433960466,,-36.83105981112277
2019,Femme,Statutaires,Cadre,203.0,Effectifs,,0.02418463239358762,,-66.27906976744187
2019,Femme,Statutaires,Cadre,48.0,Effectifs,,0.0057185337679419,,-76.35467980295567
2019,Femme,Statutaires,Cadre,2503.0,Effectifs,,0.298197708774137,,5114.583333333334
2019,Femme,Statutaires,Cadre,823.0,Effectifs,,0.09804902689617048,,-67.11945665201758
2019,Femme,Statutaires,Cadre,118.0,Effectifs,,0.014058062179523836,,-85.66221142162819
2019,Femme,Statutaires,Cadre,475.0,Effectifs,,0.05658965707859172,,302.54237288135596
2019,Femme,Statutaires,Cadre,1362.0,Effectifs,,0.16226339566535142,,186.73684210526318
2019,Femme,Statutaires,Cadre,1349.0,Effectifs,,0.16071462610320048,,-0.9544787077826689
2019,Femme,Statutaires,Cadre,76.0,Effectifs,,0.009054345132574675,,-94.36619718309859
2019,Femme,Statutaires,Cadre,2600.0,Effectifs,,0.30975391243018624,,3321.052631578947
2019,Femme,Statutaires,Cadre,530.0,Effectifs,,0.0631421436876918,,-79.61538461538463
2019,Femme,Statutaires,Cadre,50.0,Effectifs,,0.005956806008272812,,-90.56603773584906
2019,Femme,Statutaires,Cadre,,Handicap,193.0,,,0.0
2019,Femme,Statutaires,Exécution,66.0,Effectifs,,0.04457020144380441,,2100.0
2019,Femme,Statutaires,Exécution,741.0,Effectifs,,0.5004018071190768,,1022.7272727272726
2019,Femme,Statutaires,Exécution,23.0,Effectifs,,0.015532039897083353,,-96.89608636977059
2019,Femme,Statutaires,Exécution,58.0,Effectifs,,0.03916775278394932,,152.17391304347828
2019,Femme,Statutaires,Exécution,23.0,Effectifs,,0.015532039897083353,,-60.3448275862069
2019,Femme,Statutaires,Exécution,23.0,Effectifs,,0.015532039897083353,,0.0
2019,Femme,Statutaires,Exécution,551.0,Effectifs,,0.3720936514475186,,2295.6521739130435
2019,Femme,Statutaires,Exécution,518.0,Effectifs,,0.3498085507256164,,-5.989110707803991
2019,Femme,Statutaires,Exécution,235.0,Effectifs,,0.15869692938324295,,-54.633204633204635
2019,Femme,Statutaires,Exécution,17.0,Effectifs,,0.011480203402192043,,-92.76595744680851
2019,Femme,Statutaires,Exécution,84.0,Effectifs,,0.056725710928478335,,394.11764705882354
2019,Femme,Statutaires,Exécution,10.0,Effectifs,,0.0067530608248188495,,-88.09523809523809
2019,Femme,Statutaires,Exécution,160.0,Effectifs,,0.10804897319710159,,1500.0
2019,Femme,Statutaires,Exécution,198.0,Effectifs,,0.1337106043314132,,23.750000000000004
2019,Femme,Statutaires,Exécution,1391.0,Effectifs,,0.9393507607323018,,602.5252525252525
2019,Femme,Statutaires,Exécution,1242.0,Effectifs,,0.838730154442501,,-10.711718188353704
2019,Femme,Statutaires,Exécution,14.0,Effectifs,,0.009454285154746389,,-98.87278582930756
2019,Femme,Statutaires,Exécution,252.0,Effectifs,,0.170177132785435,,1700.0
2019,Femme,Statutaires,Exécution,3.0,Effectifs,,0.002025918247445655,,-98.80952380952381
2019,Femme,Statutaires,Exécution,6.0,Effectifs,,0.00405183649489131,,100.0
2019,Femme,Statutaires,Exécution,,Handicap,207.0,,,0.0
2019,Femme,Statutaires,Maîtrise,7698.0,Effectifs,,0.948936421999349,,30692.0
2019,Femme,Statutaires,Maîtrise,3616.0,Effectifs,,0.44574618107945524,,-53.02676019745388
2019,Femme,Statutaires,Maîtrise,19.0,Effectifs,,0.002342139778902005,,-99.4745575221239
2019,Femme,Statutaires,Maîtrise,94.0,Effectifs,,0.011587428379830973,,394.7368421052632
2019,Femme,Statutaires,Maîtrise,626.0,Effectifs,,0.07716734218908711,,565.9574468085107
2019,Femme,Statutaires,Maîtrise,143.0,Effectifs,,0.017627683599104563,,-77.15654952076677
2019,Femme,Statutaires,Maîtrise,1868.0,Effectifs,,0.2302693214204708,,1206.2937062937062
2019,Femme,Statutaires,Maîtrise,891.0,Effectifs,,0.10983402857903611,,-52.30192719486082
2019,Femme,Statutaires,Maîtrise,1296.0,Effectifs,,0.15975858702405255,,45.45454545454546
2019,Femme,Statutaires,Maîtrise,1240.0,Effectifs,,0.15285543820202557,,-4.320987654320985
2019,Femme,Statutaires,Maîtrise,434.0,Effectifs,,0.05349940337070895,,-65.0
2019,Femme,Statutaires,Maîtrise,4101.0,Effectifs,,0.5055323806987959,,844.9308755760368
2019,Femme,Statutaires,Maîtrise,1056.0,Effectifs,,0.13017366350107984,,-74.25018288222385
2019,Femme,Statutaires,Maîtrise,2004.0,Effectifs,,0.247034111416822,,89.77272727272727
2019,Femme,Statutaires,Maîtrise,19.0,Effectifs,,0.002342139778902005,,-99.05189620758483
2019,Femme,Statutaires,Maîtrise,33.0,Effectifs,,0.004067926984408745,,73.6842105263158
2019,Femme,Statutaires,Maîtrise,2258.0,Effectifs,,0.27834482214530143,,6742.424242424242
2019,Femme,Statutaires,Maîtrise,2299.0,Effectifs,,0.2833989132471426,,1.8157661647475676
2019,Femme,Statutaires,Maîtrise,463.0,Effectifs,,0.05707424829640149,,-79.86080904741192
2019,Femme,Statutaires,Maîtrise,764.0,Effectifs,,0.09417867321479641,,65.01079913606911
2019,Femme,Statutaires,Maîtrise,,Handicap,616.0,,,0.0
2019,Femme,Statutaires,,715.0,Effectifs,,,,
2019,Femme,Statutaires,,1450.0,Effectifs,,,,
2019,Femme,Statutaires,,3325.0,Effectifs,,,,
2019,Femme,Statutaires,,2.0,Effectifs,,,,
2019,Femme,Statutaires,,3371.0,Effectifs,,,,
2019,Femme,Statutaires,,2270.0,Effectifs,,,,
2019,Femme,Statutaires,,1348.0,Effectifs,,,,
2019,Femme,Statutaires,,571.0,Effectifs,,,,
2019,Femme,Statutaires,,1560.0,Effectifs,,,,
2019,Femme,Statutaires,,2992.0,Effectifs,,,,
2019,Homme,Non Statutaires CDD,Cadre,,Handicap,0.0,,,
2019,Homme,Non Statutaires CDD,Exécution,,Handicap,9.0,,,
2019,Homme,Non Statutaires CDD,Maîtrise,,Handicap,10.0,,,
2019,Homme,Non Statutaires CDI,Cadre,,Handicap,2.0,,,
2019,Homme,Non Statutaires CDI,Exécution,,Handicap,0.0,,,
2019,Homme,Non Statutaires CDI,Maîtrise,,Handicap,0.0,,,
2019,Homme,Non statutaires CDD,Cadre,0.0,Effectifs,,0.0,,
2019,Homme,Non statutaires CDD,Cadre,1.0,Effectifs,,0.00011913612016545625,,inf
2019,Homme,Non statutaires CDD,Cadre,0.0,Effectifs,,0.0,,-100.0
2019,Homme,Non statutaires CDD,Cadre,82.0,Effectifs,,0.009769161853567411,,inf
2019,Homme,Non statutaires CDD,Cadre,4.0,Effectifs,,0.000476544480661825,,-95.1219512195122
2019,Homme,Non statutaires CDD,Cadre,5.0,Effectifs,,0.0005956806008272813,,25.0
2019,Homme,Non statutaires CDD,Cadre,39.0,Effectifs,,0.004646308686452793,,680.0
2019,Homme,Non statutaires CDD,Cadre,136.0,Effectifs,,0.01620251234250205,,248.71794871794873
2019,Homme,Non statutaires CDD,Cadre,98.0,Effectifs,,0.011675339776214712,,-27.941176470588236
2019,Homme,Non statutaires CDD,Cadre,49.0,Effectifs,,0.005837669888107356,,-50.0
2019,Homme,Non statutaires CDD,Cadre,44.0,Effectifs,,0.005241989287280075,,-10.204081632653061
2019,Homme,Non statutaires CDD,Cadre,2.0,Effectifs,,0.0002382722403309125,,-95.45454545454545
2019,Homme,Non statutaires CDD,Exécution,825.0,Effectifs,,0.5571275180475551,,1962.5
2019,Homme,Non statutaires CDD,Exécution,120.0,Effectifs,,0.08103672989782619,,-85.45454545454545
2019,Homme,Non statutaires CDD,Exécution,13.0,Effectifs,,0.008778979072264504,,-89.16666666666666
2019,Homme,Non statutaires CDD,Exécution,36.0,Effectifs,,0.024311018969347856,,176.9230769230769
2019,Homme,Non statutaires CDD,Exécution,151.0,Effectifs,,0.10197121845476462,,319.44444444444446
2019,Homme,Non statutaires CDD,Exécution,10.0,Effectifs,,0.0067530608248188495,,-93.37748344370861
2019,Homme,Non statutaires CDD,Exécution,2.0,Effectifs,,0.0013506121649637698,,-80.0
2019,Homme,Non statutaires CDD,Exécution,938.0,Effectifs,,0.633437105368008,,46800.0
2019,Homme,Non statutaires CDD,Exécution,823.0,Effectifs,,0.5557769058825912,,-12.260127931769727
2019,Homme,Non statutaires CDD,Exécution,4.0,Effectifs,,0.0027012243299275396,,-99.51397326852977
2019,Homme,Non statutaires CDD,Exécution,484.0,Effectifs,,0.3268481439212323,,12000.0
